"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"DNK","CHILDVACCIN","DTP","PC_CHILD","A","2003",96,
"DNK","CHILDVACCIN","DTP","PC_CHILD","A","2004",95,
"DNK","CHILDVACCIN","DTP","PC_CHILD","A","2005",93,
"DNK","CHILDVACCIN","DTP","PC_CHILD","A","2006",93,
"DNK","CHILDVACCIN","DTP","PC_CHILD","A","2007",87,
"DNK","CHILDVACCIN","DTP","PC_CHILD","A","2008",88,"E"
"DNK","CHILDVACCIN","DTP","PC_CHILD","A","2009",89,
"DNK","CHILDVACCIN","DTP","PC_CHILD","A","2010",90,
"DNK","CHILDVACCIN","DTP","PC_CHILD","A","2011",91,
"DNK","CHILDVACCIN","DTP","PC_CHILD","A","2012",91,
"DNK","CHILDVACCIN","DTP","PC_CHILD","A","2013",91,
"DNK","CHILDVACCIN","DTP","PC_CHILD","A","2014",91,
"DNK","CHILDVACCIN","DTP","PC_CHILD","A","2015",90,
"DNK","CHILDVACCIN","DTP","PC_CHILD","A","2016",91,
"DNK","CHILDVACCIN","DTP","PC_CHILD","A","2017",95,
"DNK","CHILDVACCIN","DTP","PC_CHILD","A","2018",96,
"DNK","CHILDVACCIN","MEASLES","PC_CHILD","A","1987",82,
"DNK","CHILDVACCIN","MEASLES","PC_CHILD","A","1988",72,
"DNK","CHILDVACCIN","MEASLES","PC_CHILD","A","1989",80,
"DNK","CHILDVACCIN","MEASLES","PC_CHILD","A","1990",84,
"DNK","CHILDVACCIN","MEASLES","PC_CHILD","A","1991",86,
"DNK","CHILDVACCIN","MEASLES","PC_CHILD","A","1992",85,
"DNK","CHILDVACCIN","MEASLES","PC_CHILD","A","1993",81,
"DNK","CHILDVACCIN","MEASLES","PC_CHILD","A","1994",88,
"DNK","CHILDVACCIN","MEASLES","PC_CHILD","A","1995",88,
"DNK","CHILDVACCIN","MEASLES","PC_CHILD","A","1996",85,
"DNK","CHILDVACCIN","MEASLES","PC_CHILD","A","1997",84,
"DNK","CHILDVACCIN","MEASLES","PC_CHILD","A","1998",91,
"DNK","CHILDVACCIN","MEASLES","PC_CHILD","A","1999",92,
"DNK","CHILDVACCIN","MEASLES","PC_CHILD","A","2000",99,"E"
"DNK","CHILDVACCIN","MEASLES","PC_CHILD","A","2001",94,
"DNK","CHILDVACCIN","MEASLES","PC_CHILD","A","2002",102,
"DNK","CHILDVACCIN","MEASLES","PC_CHILD","A","2003",96,
"DNK","CHILDVACCIN","MEASLES","PC_CHILD","A","2004",96,
"DNK","CHILDVACCIN","MEASLES","PC_CHILD","A","2005",95,
"DNK","CHILDVACCIN","MEASLES","PC_CHILD","A","2006",90,
"DNK","CHILDVACCIN","MEASLES","PC_CHILD","A","2007",89,
"DNK","CHILDVACCIN","MEASLES","PC_CHILD","A","2008",87,"E"
"DNK","CHILDVACCIN","MEASLES","PC_CHILD","A","2009",84,
"DNK","CHILDVACCIN","MEASLES","PC_CHILD","A","2010",85,
"DNK","CHILDVACCIN","MEASLES","PC_CHILD","A","2011",87,
"DNK","CHILDVACCIN","MEASLES","PC_CHILD","A","2012",87,
"DNK","CHILDVACCIN","MEASLES","PC_CHILD","A","2013",86,
"DNK","CHILDVACCIN","MEASLES","PC_CHILD","A","2014",87,
"DNK","CHILDVACCIN","MEASLES","PC_CHILD","A","2015",88,
"DNK","CHILDVACCIN","MEASLES","PC_CHILD","A","2016",91,
"DNK","CHILDVACCIN","MEASLES","PC_CHILD","A","2017",94,
"DNK","CHILDVACCIN","MEASLES","PC_CHILD","A","2018",94,
"FIN","CHILDVACCIN","DTP","PC_CHILD","A","1980",92,"E"
"FIN","CHILDVACCIN","DTP","PC_CHILD","A","1981",92,
"FIN","CHILDVACCIN","DTP","PC_CHILD","A","1982",94,
"FIN","CHILDVACCIN","DTP","PC_CHILD","A","1983",94,
"FIN","CHILDVACCIN","DTP","PC_CHILD","A","1984",95,"E"
"FIN","CHILDVACCIN","DTP","PC_CHILD","A","1985",96,"E"
"FIN","CHILDVACCIN","DTP","PC_CHILD","A","1986",97,"E"
"FIN","CHILDVACCIN","DTP","PC_CHILD","A","1987",98,"E"
"FIN","CHILDVACCIN","DTP","PC_CHILD","A","1988",99,
"FIN","CHILDVACCIN","DTP","PC_CHILD","A","1989",90,
"FIN","CHILDVACCIN","DTP","PC_CHILD","A","1990",90,
"FIN","CHILDVACCIN","DTP","PC_CHILD","A","1991",95,
"FIN","CHILDVACCIN","DTP","PC_CHILD","A","1992",99,
"FIN","CHILDVACCIN","DTP","PC_CHILD","A","1993",99,
"FIN","CHILDVACCIN","DTP","PC_CHILD","A","1994",99,
"FIN","CHILDVACCIN","DTP","PC_CHILD","A","1995",99,
"FIN","CHILDVACCIN","DTP","PC_CHILD","A","1996",99,
"FIN","CHILDVACCIN","DTP","PC_CHILD","A","1997",99,
"FIN","CHILDVACCIN","DTP","PC_CHILD","A","1998",99,
"FIN","CHILDVACCIN","DTP","PC_CHILD","A","1999",99,
"FIN","CHILDVACCIN","DTP","PC_CHILD","A","2000",99,"E"
"FIN","CHILDVACCIN","DTP","PC_CHILD","A","2001",98,"E"
"FIN","CHILDVACCIN","DTP","PC_CHILD","A","2002",98,"E"
"FIN","CHILDVACCIN","DTP","PC_CHILD","A","2003",98,"E"
"FIN","CHILDVACCIN","DTP","PC_CHILD","A","2004",98,"E"
"FIN","CHILDVACCIN","DTP","PC_CHILD","A","2005",97,"E"
"FIN","CHILDVACCIN","DTP","PC_CHILD","A","2006",97,"E"
"FIN","CHILDVACCIN","DTP","PC_CHILD","A","2007",99,"E"
"FIN","CHILDVACCIN","DTP","PC_CHILD","A","2008",99,"E"
"FIN","CHILDVACCIN","DTP","PC_CHILD","A","2009",99,"E"
"FIN","CHILDVACCIN","DTP","PC_CHILD","A","2010",99,"E"
"FIN","CHILDVACCIN","DTP","PC_CHILD","A","2011",99,"E"
"FIN","CHILDVACCIN","DTP","PC_CHILD","A","2012",99,"E"
"FIN","CHILDVACCIN","DTP","PC_CHILD","A","2013",98,"E"
"FIN","CHILDVACCIN","DTP","PC_CHILD","A","2014",98,"E"
"FIN","CHILDVACCIN","DTP","PC_CHILD","A","2015",97,"E"
"FIN","CHILDVACCIN","DTP","PC_CHILD","A","2016",92,"E"
"FIN","CHILDVACCIN","DTP","PC_CHILD","A","2017",89,"E"
"FIN","CHILDVACCIN","DTP","PC_CHILD","A","2018",91,"E"
"FIN","CHILDVACCIN","MEASLES","PC_CHILD","A","1981",70,
"FIN","CHILDVACCIN","MEASLES","PC_CHILD","A","1982",75,"E"
"FIN","CHILDVACCIN","MEASLES","PC_CHILD","A","1983",81,
"FIN","CHILDVACCIN","MEASLES","PC_CHILD","A","1984",83,"E"
"FIN","CHILDVACCIN","MEASLES","PC_CHILD","A","1985",85,"E"
"FIN","CHILDVACCIN","MEASLES","PC_CHILD","A","1986",87,
"FIN","CHILDVACCIN","MEASLES","PC_CHILD","A","1987",92,"E"
"FIN","CHILDVACCIN","MEASLES","PC_CHILD","A","1988",98,
"FIN","CHILDVACCIN","MEASLES","PC_CHILD","A","1989",95,
"FIN","CHILDVACCIN","MEASLES","PC_CHILD","A","1990",97,
"FIN","CHILDVACCIN","MEASLES","PC_CHILD","A","1991",97,
"FIN","CHILDVACCIN","MEASLES","PC_CHILD","A","1992",99,
"FIN","CHILDVACCIN","MEASLES","PC_CHILD","A","1993",99,
"FIN","CHILDVACCIN","MEASLES","PC_CHILD","A","1994",99,
"FIN","CHILDVACCIN","MEASLES","PC_CHILD","A","1995",98,
"FIN","CHILDVACCIN","MEASLES","PC_CHILD","A","1996",98,
"FIN","CHILDVACCIN","MEASLES","PC_CHILD","A","1997",96,
"FIN","CHILDVACCIN","MEASLES","PC_CHILD","A","1998",96,
"FIN","CHILDVACCIN","MEASLES","PC_CHILD","A","1999",96,
"FIN","CHILDVACCIN","MEASLES","PC_CHILD","A","2000",96,"E"
"FIN","CHILDVACCIN","MEASLES","PC_CHILD","A","2001",96,"E"
"FIN","CHILDVACCIN","MEASLES","PC_CHILD","A","2002",96,"E"
"FIN","CHILDVACCIN","MEASLES","PC_CHILD","A","2003",97,"E"
"FIN","CHILDVACCIN","MEASLES","PC_CHILD","A","2004",97,"E"
"FIN","CHILDVACCIN","MEASLES","PC_CHILD","A","2005",97,"E"
"FIN","CHILDVACCIN","MEASLES","PC_CHILD","A","2006",97,"E"
"FIN","CHILDVACCIN","MEASLES","PC_CHILD","A","2007",98,"E"
"FIN","CHILDVACCIN","MEASLES","PC_CHILD","A","2008",97,"E"
"FIN","CHILDVACCIN","MEASLES","PC_CHILD","A","2009",98,"E"
"FIN","CHILDVACCIN","MEASLES","PC_CHILD","A","2010",98,"E"
"FIN","CHILDVACCIN","MEASLES","PC_CHILD","A","2011",97,"E"
"FIN","CHILDVACCIN","MEASLES","PC_CHILD","A","2012",97,"E"
"FIN","CHILDVACCIN","MEASLES","PC_CHILD","A","2013",97,"E"
"FIN","CHILDVACCIN","MEASLES","PC_CHILD","A","2014",96,"E"
"FIN","CHILDVACCIN","MEASLES","PC_CHILD","A","2015",95,"E"
"FIN","CHILDVACCIN","MEASLES","PC_CHILD","A","2016",94,"E"
"FIN","CHILDVACCIN","MEASLES","PC_CHILD","A","2017",94,"E"
"FIN","CHILDVACCIN","MEASLES","PC_CHILD","A","2018",96,"E"
"FRA","CHILDVACCIN","DTP","PC_CHILD","A","1980",79,"E"
"FRA","CHILDVACCIN","DTP","PC_CHILD","A","1981",79,
"FRA","CHILDVACCIN","DTP","PC_CHILD","A","1982",85,"E"
"FRA","CHILDVACCIN","DTP","PC_CHILD","A","1983",90,
"FRA","CHILDVACCIN","DTP","PC_CHILD","A","1984",94,
"FRA","CHILDVACCIN","DTP","PC_CHILD","A","1985",95,"E"
"FRA","CHILDVACCIN","DTP","PC_CHILD","A","1986",96,
"FRA","CHILDVACCIN","DTP","PC_CHILD","A","1987",88,"E"
"FRA","CHILDVACCIN","DTP","PC_CHILD","A","1988",79,
"FRA","CHILDVACCIN","DTP","PC_CHILD","A","1989",95,
"FRA","CHILDVACCIN","DTP","PC_CHILD","A","1990",94,
"FRA","CHILDVACCIN","DTP","PC_CHILD","A","1991",94,
"FRA","CHILDVACCIN","DTP","PC_CHILD","A","1992",94,
"FRA","CHILDVACCIN","DTP","PC_CHILD","A","1993",94,
"FRA","CHILDVACCIN","DTP","PC_CHILD","A","1994",96,
"FRA","CHILDVACCIN","DTP","PC_CHILD","A","1995",96,
"FRA","CHILDVACCIN","DTP","PC_CHILD","A","1996",97,
"FRA","CHILDVACCIN","DTP","PC_CHILD","A","1997",97,
"FRA","CHILDVACCIN","DTP","PC_CHILD","A","1998",96,
"FRA","CHILDVACCIN","DTP","PC_CHILD","A","1999",97,
"FRA","CHILDVACCIN","DTP","PC_CHILD","A","2000",97,"E"
"FRA","CHILDVACCIN","DTP","PC_CHILD","A","2001",97,"E"
"FRA","CHILDVACCIN","DTP","PC_CHILD","A","2002",97,"E"
"FRA","CHILDVACCIN","DTP","PC_CHILD","A","2003",97,"E"
"FRA","CHILDVACCIN","DTP","PC_CHILD","A","2004",98,"E"
"FRA","CHILDVACCIN","DTP","PC_CHILD","A","2005",98,"E"
"FRA","CHILDVACCIN","DTP","PC_CHILD","A","2006",99,"E"
"FRA","CHILDVACCIN","DTP","PC_CHILD","A","2007",99,"E"
"FRA","CHILDVACCIN","DTP","PC_CHILD","A","2008",99,"E"
"FRA","CHILDVACCIN","DTP","PC_CHILD","A","2009",98,"E"
"FRA","CHILDVACCIN","DTP","PC_CHILD","A","2010",99,"E"
"FRA","CHILDVACCIN","DTP","PC_CHILD","A","2011",99,"E"
"FRA","CHILDVACCIN","DTP","PC_CHILD","A","2012",99,"E"
"FRA","CHILDVACCIN","DTP","PC_CHILD","A","2013",99,"E"
"FRA","CHILDVACCIN","DTP","PC_CHILD","A","2014",98,"E"
"FRA","CHILDVACCIN","DTP","PC_CHILD","A","2015",97,"E"
"FRA","CHILDVACCIN","DTP","PC_CHILD","A","2016",96.7,
"FRA","CHILDVACCIN","DTP","PC_CHILD","A","2017",96.1,
"FRA","CHILDVACCIN","DTP","PC_CHILD","A","2018",96.3,
"FRA","CHILDVACCIN","MEASLES","PC_CHILD","A","1983",15,
"FRA","CHILDVACCIN","MEASLES","PC_CHILD","A","1984",26,"E"
"FRA","CHILDVACCIN","MEASLES","PC_CHILD","A","1985",35,
"FRA","CHILDVACCIN","MEASLES","PC_CHILD","A","1986",39,
"FRA","CHILDVACCIN","MEASLES","PC_CHILD","A","1987",45,
"FRA","CHILDVACCIN","MEASLES","PC_CHILD","A","1988",51,
"FRA","CHILDVACCIN","MEASLES","PC_CHILD","A","1989",58,
"FRA","CHILDVACCIN","MEASLES","PC_CHILD","A","1990",71,
"FRA","CHILDVACCIN","MEASLES","PC_CHILD","A","1991",74,
"FRA","CHILDVACCIN","MEASLES","PC_CHILD","A","1992",76,
"FRA","CHILDVACCIN","MEASLES","PC_CHILD","A","1993",78,
"FRA","CHILDVACCIN","MEASLES","PC_CHILD","A","1994",80,
"FRA","CHILDVACCIN","MEASLES","PC_CHILD","A","1995",83,
"FRA","CHILDVACCIN","MEASLES","PC_CHILD","A","1996",84,
"FRA","CHILDVACCIN","MEASLES","PC_CHILD","A","1997",83,
"FRA","CHILDVACCIN","MEASLES","PC_CHILD","A","1998",82,
"FRA","CHILDVACCIN","MEASLES","PC_CHILD","A","1999",83,
"FRA","CHILDVACCIN","MEASLES","PC_CHILD","A","2000",84,"E"
"FRA","CHILDVACCIN","MEASLES","PC_CHILD","A","2001",85,"E"
"FRA","CHILDVACCIN","MEASLES","PC_CHILD","A","2002",86,"E"
"FRA","CHILDVACCIN","MEASLES","PC_CHILD","A","2003",87,"E"
"FRA","CHILDVACCIN","MEASLES","PC_CHILD","A","2004",88,"E"
"FRA","CHILDVACCIN","MEASLES","PC_CHILD","A","2005",87,"E"
"FRA","CHILDVACCIN","MEASLES","PC_CHILD","A","2006",89,"E"
"FRA","CHILDVACCIN","MEASLES","PC_CHILD","A","2007",90,"E"
"FRA","CHILDVACCIN","MEASLES","PC_CHILD","A","2008",89,"E"
"FRA","CHILDVACCIN","MEASLES","PC_CHILD","A","2009",89,"E"
"FRA","CHILDVACCIN","MEASLES","PC_CHILD","A","2010",89,"E"
"FRA","CHILDVACCIN","MEASLES","PC_CHILD","A","2011",89,"E"
"FRA","CHILDVACCIN","MEASLES","PC_CHILD","A","2012",91,"E"
"FRA","CHILDVACCIN","MEASLES","PC_CHILD","A","2013",90,"E"
"FRA","CHILDVACCIN","MEASLES","PC_CHILD","A","2014",91,"E"
"FRA","CHILDVACCIN","MEASLES","PC_CHILD","A","2015",91,"E"
"FRA","CHILDVACCIN","MEASLES","PC_CHILD","A","2016",91,
"FRA","CHILDVACCIN","MEASLES","PC_CHILD","A","2017",90,
"FRA","CHILDVACCIN","MEASLES","PC_CHILD","A","2018",90,
"DEU","CHILDVACCIN","DTP","PC_CHILD","A","1981",95,"E"
"DEU","CHILDVACCIN","DTP","PC_CHILD","A","1982",97,"E"
"DEU","CHILDVACCIN","DTP","PC_CHILD","A","1983",93,"E"
"DEU","CHILDVACCIN","DTP","PC_CHILD","A","1984",94,"E"
"DEU","CHILDVACCIN","DTP","PC_CHILD","A","1985",80,"E"
"DEU","CHILDVACCIN","DTP","PC_CHILD","A","1986",95,
"DEU","CHILDVACCIN","DTP","PC_CHILD","A","1987",97,
"DEU","CHILDVACCIN","DTP","PC_CHILD","A","1988",93,
"DEU","CHILDVACCIN","DTP","PC_CHILD","A","1989",94,
"DEU","CHILDVACCIN","DTP","PC_CHILD","A","1990",80,
"DEU","CHILDVACCIN","DTP","PC_CHILD","A","1991",90,
"DEU","CHILDVACCIN","DTP","PC_CHILD","A","1992",80,
"DEU","CHILDVACCIN","DTP","PC_CHILD","A","1993",80,
"DEU","CHILDVACCIN","DTP","PC_CHILD","A","1994",80,
"DEU","CHILDVACCIN","DTP","PC_CHILD","A","1995",80,
"DEU","CHILDVACCIN","DTP","PC_CHILD","A","1996",80,
"DEU","CHILDVACCIN","DTP","PC_CHILD","A","1997",85,
"DEU","CHILDVACCIN","DTP","PC_CHILD","A","1998",62,
"DEU","CHILDVACCIN","DTP","PC_CHILD","A","1999",73,
"DEU","CHILDVACCIN","DTP","PC_CHILD","A","2000",90,"E"
"DEU","CHILDVACCIN","DTP","PC_CHILD","A","2001",93,"E"
"DEU","CHILDVACCIN","DTP","PC_CHILD","A","2002",96,
"DEU","CHILDVACCIN","DTP","PC_CHILD","A","2003",97,
"DEU","CHILDVACCIN","DTP","PC_CHILD","A","2004",97,
"DEU","CHILDVACCIN","DTP","PC_CHILD","A","2005",97.7,
"DEU","CHILDVACCIN","DTP","PC_CHILD","A","2006",98,
"DEU","CHILDVACCIN","DTP","PC_CHILD","A","2007",98,
"DEU","CHILDVACCIN","DTP","PC_CHILD","A","2008",97,
"DEU","CHILDVACCIN","DTP","PC_CHILD","A","2009",96,
"DEU","CHILDVACCIN","DTP","PC_CHILD","A","2010",96,
"DEU","CHILDVACCIN","DTP","PC_CHILD","A","2011",96,
"DEU","CHILDVACCIN","DTP","PC_CHILD","A","2012",96,
"DEU","CHILDVACCIN","DTP","PC_CHILD","A","2013",96,
"DEU","CHILDVACCIN","DTP","PC_CHILD","A","2014",93,"E"
"DEU","CHILDVACCIN","DTP","PC_CHILD","A","2015",93,"E"
"DEU","CHILDVACCIN","DTP","PC_CHILD","A","2016",93,"E"
"DEU","CHILDVACCIN","DTP","PC_CHILD","A","2017",93,"E"
"DEU","CHILDVACCIN","DTP","PC_CHILD","A","2018",93,"E"
"DEU","CHILDVACCIN","MEASLES","PC_CHILD","A","1981",35,
"DEU","CHILDVACCIN","MEASLES","PC_CHILD","A","1985",25,
"DEU","CHILDVACCIN","MEASLES","PC_CHILD","A","1986",50,
"DEU","CHILDVACCIN","MEASLES","PC_CHILD","A","1987",50,
"DEU","CHILDVACCIN","MEASLES","PC_CHILD","A","1988",47,
"DEU","CHILDVACCIN","MEASLES","PC_CHILD","A","1990",50,
"DEU","CHILDVACCIN","MEASLES","PC_CHILD","A","1991",70,
"DEU","CHILDVACCIN","MEASLES","PC_CHILD","A","1992",75,
"DEU","CHILDVACCIN","MEASLES","PC_CHILD","A","1993",75,
"DEU","CHILDVACCIN","MEASLES","PC_CHILD","A","1994",75,
"DEU","CHILDVACCIN","MEASLES","PC_CHILD","A","1995",75,
"DEU","CHILDVACCIN","MEASLES","PC_CHILD","A","1996",75,
"DEU","CHILDVACCIN","MEASLES","PC_CHILD","A","1997",75,
"DEU","CHILDVACCIN","MEASLES","PC_CHILD","A","1998",89,
"DEU","CHILDVACCIN","MEASLES","PC_CHILD","A","1999",90,
"DEU","CHILDVACCIN","MEASLES","PC_CHILD","A","2000",92,"E"
"DEU","CHILDVACCIN","MEASLES","PC_CHILD","A","2001",94,"E"
"DEU","CHILDVACCIN","MEASLES","PC_CHILD","A","2002",92,
"DEU","CHILDVACCIN","MEASLES","PC_CHILD","A","2003",95,"E"
"DEU","CHILDVACCIN","MEASLES","PC_CHILD","A","2004",92,
"DEU","CHILDVACCIN","MEASLES","PC_CHILD","A","2005",92,
"DEU","CHILDVACCIN","MEASLES","PC_CHILD","A","2006",94,
"DEU","CHILDVACCIN","MEASLES","PC_CHILD","A","2007",94,
"DEU","CHILDVACCIN","MEASLES","PC_CHILD","A","2008",95,
"DEU","CHILDVACCIN","MEASLES","PC_CHILD","A","2009",96,
"DEU","CHILDVACCIN","MEASLES","PC_CHILD","A","2010",96,
"DEU","CHILDVACCIN","MEASLES","PC_CHILD","A","2011",96,
"DEU","CHILDVACCIN","MEASLES","PC_CHILD","A","2012",97,
"DEU","CHILDVACCIN","MEASLES","PC_CHILD","A","2013",97,
"DEU","CHILDVACCIN","MEASLES","PC_CHILD","A","2014",97,
"DEU","CHILDVACCIN","MEASLES","PC_CHILD","A","2015",97,
"DEU","CHILDVACCIN","MEASLES","PC_CHILD","A","2016",97,
"DEU","CHILDVACCIN","MEASLES","PC_CHILD","A","2017",97,
"DEU","CHILDVACCIN","MEASLES","PC_CHILD","A","2018",97,
"GRC","CHILDVACCIN","DTP","PC_CHILD","A","1980",72,
"GRC","CHILDVACCIN","DTP","PC_CHILD","A","1981",95,
"GRC","CHILDVACCIN","DTP","PC_CHILD","A","1982",83,"E"
"GRC","CHILDVACCIN","DTP","PC_CHILD","A","1983",72,"E"
"GRC","CHILDVACCIN","DTP","PC_CHILD","A","1984",60,
"GRC","CHILDVACCIN","DTP","PC_CHILD","A","1985",54,
"GRC","CHILDVACCIN","DTP","PC_CHILD","A","1986",80,
"GRC","CHILDVACCIN","DTP","PC_CHILD","A","1987",82,
"GRC","CHILDVACCIN","DTP","PC_CHILD","A","1988",83,
"GRC","CHILDVACCIN","DTP","PC_CHILD","A","1989",54,
"GRC","CHILDVACCIN","DTP","PC_CHILD","A","1990",54,
"GRC","CHILDVACCIN","DTP","PC_CHILD","A","1991",85,
"GRC","CHILDVACCIN","DTP","PC_CHILD","A","1992",89,
"GRC","CHILDVACCIN","DTP","PC_CHILD","A","1993",89,
"GRC","CHILDVACCIN","DTP","PC_CHILD","A","1994",90,
"GRC","CHILDVACCIN","DTP","PC_CHILD","A","1995",90,
"GRC","CHILDVACCIN","DTP","PC_CHILD","A","1996",90,
"GRC","CHILDVACCIN","DTP","PC_CHILD","A","1997",90,
"GRC","CHILDVACCIN","DTP","PC_CHILD","A","1998",89,"E"
"GRC","CHILDVACCIN","DTP","PC_CHILD","A","1999",88,
"GRC","CHILDVACCIN","DTP","PC_CHILD","A","2000",89,"E"
"GRC","CHILDVACCIN","DTP","PC_CHILD","A","2001",91,"E"
"GRC","CHILDVACCIN","DTP","PC_CHILD","A","2002",92,"E"
"GRC","CHILDVACCIN","DTP","PC_CHILD","A","2003",94,"E"
"GRC","CHILDVACCIN","DTP","PC_CHILD","A","2004",95,"E"
"GRC","CHILDVACCIN","DTP","PC_CHILD","A","2005",96,"E"
"GRC","CHILDVACCIN","DTP","PC_CHILD","A","2006",98,"E"
"GRC","CHILDVACCIN","DTP","PC_CHILD","A","2007",99,"E"
"GRC","CHILDVACCIN","DTP","PC_CHILD","A","2008",99,"E"
"GRC","CHILDVACCIN","DTP","PC_CHILD","A","2009",99,"E"
"GRC","CHILDVACCIN","DTP","PC_CHILD","A","2010",99,"E"
"GRC","CHILDVACCIN","DTP","PC_CHILD","A","2011",99,"E"
"GRC","CHILDVACCIN","DTP","PC_CHILD","A","2012",99,"E"
"GRC","CHILDVACCIN","DTP","PC_CHILD","A","2013",99,"E"
"GRC","CHILDVACCIN","DTP","PC_CHILD","A","2014",99,"E"
"GRC","CHILDVACCIN","DTP","PC_CHILD","A","2015",99,"E"
"GRC","CHILDVACCIN","DTP","PC_CHILD","A","2016",99,"E"
"GRC","CHILDVACCIN","DTP","PC_CHILD","A","2017",99,"E"
"GRC","CHILDVACCIN","DTP","PC_CHILD","A","2018",99,"E"
"GRC","CHILDVACCIN","MEASLES","PC_CHILD","A","1984",75,
"GRC","CHILDVACCIN","MEASLES","PC_CHILD","A","1985",77,
"GRC","CHILDVACCIN","MEASLES","PC_CHILD","A","1986",39,
"GRC","CHILDVACCIN","MEASLES","PC_CHILD","A","1987",81,
"GRC","CHILDVACCIN","MEASLES","PC_CHILD","A","1988",82,
"GRC","CHILDVACCIN","MEASLES","PC_CHILD","A","1989",76,
"GRC","CHILDVACCIN","MEASLES","PC_CHILD","A","1990",76,
"GRC","CHILDVACCIN","MEASLES","PC_CHILD","A","1991",72,
"GRC","CHILDVACCIN","MEASLES","PC_CHILD","A","1992",72,
"GRC","CHILDVACCIN","MEASLES","PC_CHILD","A","1993",72,
"GRC","CHILDVACCIN","MEASLES","PC_CHILD","A","1994",70,
"GRC","CHILDVACCIN","MEASLES","PC_CHILD","A","1995",70,
"GRC","CHILDVACCIN","MEASLES","PC_CHILD","A","1996",90,
"GRC","CHILDVACCIN","MEASLES","PC_CHILD","A","1997",90,
"GRC","CHILDVACCIN","MEASLES","PC_CHILD","A","1998",89,"E"
"GRC","CHILDVACCIN","MEASLES","PC_CHILD","A","1999",88,
"GRC","CHILDVACCIN","MEASLES","PC_CHILD","A","2000",89,"E"
"GRC","CHILDVACCIN","MEASLES","PC_CHILD","A","2001",91,"E"
"GRC","CHILDVACCIN","MEASLES","PC_CHILD","A","2002",92,"E"
"GRC","CHILDVACCIN","MEASLES","PC_CHILD","A","2003",94,"E"
"GRC","CHILDVACCIN","MEASLES","PC_CHILD","A","2004",95,"E"
"GRC","CHILDVACCIN","MEASLES","PC_CHILD","A","2005",96,"E"
"GRC","CHILDVACCIN","MEASLES","PC_CHILD","A","2006",98,"E"
"GRC","CHILDVACCIN","MEASLES","PC_CHILD","A","2007",99,"E"
"GRC","CHILDVACCIN","MEASLES","PC_CHILD","A","2008",99,"E"
"GRC","CHILDVACCIN","MEASLES","PC_CHILD","A","2009",99,"E"
"GRC","CHILDVACCIN","MEASLES","PC_CHILD","A","2010",99,"E"
"GRC","CHILDVACCIN","MEASLES","PC_CHILD","A","2011",99,"E"
"GRC","CHILDVACCIN","MEASLES","PC_CHILD","A","2012",99,"E"
"GRC","CHILDVACCIN","MEASLES","PC_CHILD","A","2013",99,"E"
"GRC","CHILDVACCIN","MEASLES","PC_CHILD","A","2014",97,"E"
"GRC","CHILDVACCIN","MEASLES","PC_CHILD","A","2015",97,"E"
"GRC","CHILDVACCIN","MEASLES","PC_CHILD","A","2016",97,"E"
"GRC","CHILDVACCIN","MEASLES","PC_CHILD","A","2017",97,"E"
"GRC","CHILDVACCIN","MEASLES","PC_CHILD","A","2018",97,"E"
"HUN","CHILDVACCIN","DTP","PC_CHILD","A","1980",99,
"HUN","CHILDVACCIN","DTP","PC_CHILD","A","1981",99,
"HUN","CHILDVACCIN","DTP","PC_CHILD","A","1982",99,
"HUN","CHILDVACCIN","DTP","PC_CHILD","A","1983",99,
"HUN","CHILDVACCIN","DTP","PC_CHILD","A","1984",99,
"HUN","CHILDVACCIN","DTP","PC_CHILD","A","1985",99,
"HUN","CHILDVACCIN","DTP","PC_CHILD","A","1986",99,
"HUN","CHILDVACCIN","DTP","PC_CHILD","A","1987",99,
"HUN","CHILDVACCIN","DTP","PC_CHILD","A","1988",99,
"HUN","CHILDVACCIN","DTP","PC_CHILD","A","1989",99,
"HUN","CHILDVACCIN","DTP","PC_CHILD","A","1990",99,
"HUN","CHILDVACCIN","DTP","PC_CHILD","A","1991",99,
"HUN","CHILDVACCIN","DTP","PC_CHILD","A","1992",99,
"HUN","CHILDVACCIN","DTP","PC_CHILD","A","1993",99,
"HUN","CHILDVACCIN","DTP","PC_CHILD","A","1994",99,
"HUN","CHILDVACCIN","DTP","PC_CHILD","A","1995",99,
"HUN","CHILDVACCIN","DTP","PC_CHILD","A","1996",99,
"HUN","CHILDVACCIN","DTP","PC_CHILD","A","1997",99,
"HUN","CHILDVACCIN","DTP","PC_CHILD","A","1998",99,
"HUN","CHILDVACCIN","DTP","PC_CHILD","A","1999",99,
"HUN","CHILDVACCIN","DTP","PC_CHILD","A","2000",99.8,
"HUN","CHILDVACCIN","DTP","PC_CHILD","A","2001",99.8,
"HUN","CHILDVACCIN","DTP","PC_CHILD","A","2002",99.8,
"HUN","CHILDVACCIN","DTP","PC_CHILD","A","2003",99.8,
"HUN","CHILDVACCIN","DTP","PC_CHILD","A","2004",99.8,
"HUN","CHILDVACCIN","DTP","PC_CHILD","A","2005",100,
"HUN","CHILDVACCIN","DTP","PC_CHILD","A","2006",100,
"HUN","CHILDVACCIN","DTP","PC_CHILD","A","2007",100,
"HUN","CHILDVACCIN","DTP","PC_CHILD","A","2008",100,
