Country Name,Country Code,Series Name,Series Code,2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Bosnia and Herzegovina,BIH,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,..,..,..,..,..,..,..,..,..,31.1134300231934,32.742359161377,..,..,59.5738906860352,60.8295707702637,62.3772583007813,..,63.5065383911133,..,69.086181640625
Bosnia and Herzegovina,BIH,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,..,..,..,..,..,..,..,..,..,73.0996322631836,74.3497161865234,..,..,78.0453796386719,79.8734512329102,83.7491073608398,..,87.6067810058594,..,91.4224395751953
Bosnia and Herzegovina,BIH,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,..,..,..,..,..,..,..,..,..,5.72868013381958,6.17052984237671,..,..,7.8253698348999,7.54916000366211,8.37728023529053,..,7.74765014648438,..,10.5902099609375
Bosnia and Herzegovina,BIH,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bosnia and Herzegovina,BIH,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,112.06851959,127.21139526,180.99417114,244.52740479,262.89282227,303.51223755,388.09899902,482.93652344,425.05114746,417.74832153,467.03192139,452.97650146,486.17611694,503.99246216,441.46075439,460.88534546,481.83258057,539.54663086,..,..
Bosnia and Herzegovina,BIH,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,43.4651413,45.71328354,54.82037735,104.41486359,118.82771301,136.57167053,171.81402588,212.07189941,131.82038879,127.090065,138.84486389,133.45527649,142.03373718,147.29876709,128.59222412,133.58125305,142.19549561,160.40151978,..,..
Bosnia and Herzegovina,BIH,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,66.88375854,79.1373291,123.76245117,139.27998352,143.48178101,165.60514832,214.69085693,268.93942261,289.23751831,284.30465698,319.2829895,310.91625977,337.29870605,354.35903931,305.40792847,326.40270996,337.71899414,376.87268066,..,..
Bosnia and Herzegovina,BIH,International migrant stock (% of population),SM.POP.TOTL.ZS,..,..,..,..,1.23316856129726,..,..,..,..,1.01145737783482,..,..,..,..,0.913364839954483,..,..,..,..,..
Bosnia and Herzegovina,BIH,Refugee population by country or territory of asylum,SM.POP.REFG,32744,28020,22515,22209,10566,10315,7364,7254,7130,7014,6932,6904,6924,6883,6789,5266,5224,5227,5241,5257
Bulgaria,BGR,GDP (current US$),NY.GDP.MKTP.CD,14183497963.1071,16402846413.0958,21144983551.6823,26157894736.8421,29869283400.0381,34379808888.6039,44405101469.5591,54438966419.8639,52023504656.2878,50682061053.2016,57678241023.818,54300857424.4415,55810138436.4821,57082011260.3446,50781996712.7635,53953897624.4344,59199447421.4924,66363422450.2112,68915416141.9576,69889347433.4324
Bulgaria,BGR,GDP per capita (current US$),NY.GDP.PCAP.CD,1770.91353394746,2092.95769387611,2719.49765607059,3389.70704883102,3899.90763774017,4523.0508329806,5885.10434781837,7265.73549682997,6988.23332468094,6853.00285388669,7849.16528274432,7432.47876568071,7681.93461995882,7901.78587639382,7074.68102325059,7569.47881476759,8366.29322145748,9446.70077185518,9879.26853313318,10079.2033812203
Bulgaria,BGR,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,5.6,1.8,1.2,1.3,2,2.4,2.2,1.8,1.6,3.4,1.9,1.4,0.9,..,..
Bulgaria,BGR,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,98.2035598754883,..,..,..,..,..,..,..,..,..,98.3524475097656,..,..,..,..,..,..,..,..,..
Bulgaria,BGR,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,59.4621200561523,..,..,..,..,64.4489135742188,67.0206527709961,67.6123504638672,68.2597579956055,69.6149520874023,70.6531677246094,72.4808578491211,73.9379577636719,73.8130874633789,74.9126663208008,75.5995407104492,76.4485397338867,..,..,77.7781982421875
Bulgaria,BGR,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,96.9907836914063,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bulgaria,BGR,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,18.0455703735352,..,..,..,..,19.5046501159668,19.8160705566406,20.1886596679688,20.5309906005859,20.7176494598389,20.8099594116211,21.5111198425293,22.9197101593018,24.063060760498,24.4709796905518,24.6281509399414,24.7128791809082,..,..,26.0534706115723
Bulgaria,BGR,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.977280020713806,0.978349983692169,0.978460013866425,0.968940019607544,0.967949986457825,0.968990027904511,0.969049990177155,0.977050006389618,0.976559996604919,0.97026002407074,0.966310024261475,0.969579994678497,0.966939985752106,0.97460001707077,0.97545999288559,0.976230025291443,0.980499982833862,0.97681999206543,0.985469996929169,..
Bulgaria,BGR,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,119.82997894,148.1479187,195.74369812,233.11332703,267.74139404,294.10891724,361.23498535,455.54058838,459.30020142,484.75228882,555.86419678,558.64794922,547.45483398,605.25891113,521.41906738,562.34082031,618.70593262,689.90539551,..,..
Bulgaria,BGR,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,52.63011932,60.24419785,76.89077759,94.57344818,108.24201202,130.38879395,159.8469696,203.21481323,212.18093872,216.94236755,254.97206116,274.86190796,237.79846191,252.76455688,229.95988464,252.30354309,281.28665161,292.2678833,..,..
Bulgaria,BGR,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,67.18395996,87.91287231,118.84364319,138.53303528,159.49853516,163.76174927,201.38201904,252.36700439,247.12506104,267.77279663,300.93875122,283.79797363,309.65637207,352.49429321,291.45913696,310.03735352,337.41925049,397.63748169,..,..
Bulgaria,BGR,International migrant stock (% of population),SM.POP.TOTL.ZS,..,..,..,..,0.794963797478306,..,..,..,..,1.02988985050822,..,..,..,..,1.428196392424,..,..,..,..,..
Bulgaria,BGR,Refugee population by country or territory of asylum,SM.POP.REFG,2984,3642,4047,4676,4388,4479,4808,5108,5375,5519,5676,2273,4305,11026,16543,17794,19166,19906,20438,21168
Croatia,HRV,GDP (current US$),NY.GDP.MKTP.CD,23273640257.1968,27074550257.8118,34985749883.4171,41958833541.0995,45780237257.1867,50860788253.2176,60542673502.5324,70750646248.0563,63084004705.0807,60426018629.2992,63169910822.1285,57192346923.335,58889082315.336,58330289756.6914,50163192883.1515,52295158344.2544,56214427431.2,62247874948.8225,62246206340.5469,57203783203.0259
Croatia,HRV,GDP per capita (current US$),NY.GDP.PCAP.CD,5412.92513590593,6293.22529907248,8129.79458409902,9747.44077059414,10621.507456753,11797.4744733882,14046.3168101588,16416.5868076948,14653.0435549819,14067.5231191915,14757.1803401768,13401.6566203283,13837.7316376587,13762.3728630599,11933.3773788281,12527.7398569824,13629.289592247,15227.5600968096,15311.766903695,14134.1626811193
Croatia,HRV,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,0.9,1.2,0.7,0.8,0.7,1,0.6,0.6,0.5,0.4,..,..
Croatia,HRV,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,98.1466827392578,..,..,..,..,..,..,..,..,..,99.125358581543,..,..,..,..,..,..,..,..,..
Croatia,HRV,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,59.601978302002,..,..,..,..,..,..,..,..,..,70.7059707641602,..,..,..,..,..,..,..,..,..
Croatia,HRV,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,91.5103378295898,..,..,..,..,..,..,..,..,..,96.9740219116211,..,..,..,..,..,..,..,..,..
Croatia,HRV,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Croatia,HRV,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.00923001766205,1.00938999652863,1.00875997543335,..,1.02232003211975,1.02246999740601,1.02423000335693,1.02588999271393,1.02670001983643,1.04939997196198,1.02679002285004,1.02674996852875,1.02403998374939,1.02324998378754,1.03193998336792,1.03201997280121,1.03298997879028,1.03264999389648,1.03872001171112,..
Croatia,HRV,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,388.32489014,386.4440918,512.15209961,634.62030029,727.13104248,816.01702881,1041.03442383,1258.87243652,1187.54528809,1126.37365723,1132.49890137,1029.97119141,889.94451904,909.37164307,795.52081299,840.9050293,902.62524414,1014.22235107,..,..
Croatia,HRV,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,69.12287903,81.108078,95.61785889,128.07374573,109.15055084,125.18146515,141.24996948,203.55429077,203.89883423,186.87640381,204.17475891,178.67729187,132.99771118,145.09637451,134.44450378,144.87239075,154.82522583,170.24960327,..,..
Croatia,HRV,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,319.20202637,305.33599854,416.53427124,506.54656982,617.98046875,690.83551025,899.78436279,1055.31811523,983.64642334,939.49719238,928.32415771,851.29382324,756.92169189,764.23431396,661.04180908,695.96246338,747.78790283,843.92785645,..,..
Croatia,HRV,International migrant stock (% of population),SM.POP.TOTL.ZS,..,..,..,..,13.231283473761,..,..,..,..,13.280619957488,..,..,..,..,13.6047139871854,..,..,..,..,..
Croatia,HRV,Refugee population by country or territory of asylum,SM.POP.REFG,21875,8392,4385,3662,2927,2442,1641,1591,1238,933,818,722,679,724,518,300,508,787,916,966
Cyprus,CYP,GDP (current US$),NY.GDP.MKTP.CD,10397897085.6102,11420227884.6154,14547325028.3126,17320552500,18433411267.2553,20072786350.5206,23968764029.5647,27844698989.3072,25945391775.4932,25732432719.0773,27565469097.9955,24978513426.6992,23900872625.8467,23156850006.6427,19842404304.8929,20953442550.3653,22870833709.8961,25522671232.8767,25758357774.5438,24612646487.7213
Cyprus,CYP,GDP per capita (current US$),NY.GDP.PCAP.CD,14821.4468167502,16093.214611298,20252.2389846021,23792.6213632243,24959.2591697881,26729.3234045802,31244.9262239722,35397.3636837901,32109.2425148579,31023.6383309791,32396.3857437121,28912.1569390403,27729.1926990735,27163.3329657606,23408.3366816249,24605.9208328767,26444.0743777801,29089.4713273857,28288.4615757198,26623.8008913181
Cyprus,CYP,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,..,..,..,0.1,0,0,0,0,0.1,0,0,0,0.1,0.1,0,0,0,0,..,..
Cyprus,CYP,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,96.8036270141602,..,..,..,..,..,..,..,..,..,98.6784286499023,..,..,..,..,..,..,..,..,..
Cyprus,CYP,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,..,..,..,57.1389083862305,58.6673393249512,61.2007484436035,63.5253410339355,64.4992599487305,63.8221397399902,65.4537200927734,67.7841033935547,68.9212112426758,69.8925476074219,69.4995498657227,69.050651550293,71.1635284423828,..,72.9813537597656,..,74.4701614379883
Cyprus,CYP,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,..,..,..,89.1342391967773,91.6950073242188,92.5325698852539,92.6240234375,92.5093536376953,92.5257568359375,93.1290664672852,94.773063659668,94.037727355957,94.3619384765625,93.9071578979492,93.8923110961914,95.0117797851563,..,95.5756072998047,..,95.987190246582
Cyprus,CYP,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,24.8877696990967,25.9655208587646,25.5467205047607,26.615270614624,..,28.5613594055176,..,29.795259475708
Cyprus,CYP,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.0058399438858,1.01154005527496,1.01032996177673,1.01148998737335,1.00908005237579,1.00741994380951,1.00611996650696,1.00065004825592,1.00186002254486,1.00617003440857,1.00434994697571,1.00855004787445,1.00329995155334,1.00445997714996,0.996190011501312,0.994809985160828,0.992799997329712,0.983219981193542,0.981190025806427,..
Cyprus,CYP,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,782.16162109,890.48297119,1145.05847168,1286.97155762,1366.01708984,1474.02062988,1694.27185059,2155.24658203,2105.4777832,2045.2923584,2114.66894531,1899.37255859,1916.32263184,1873.89135742,1616.54943848,1681.90368652,1780.34790039,1954.40686035,..,..
Cyprus,CYP,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,451.12567139,489.94900513,635.12390137,748.5736084,792.22161865,833.91387939,952.50201416,1248.41333008,1198.35046387,1091.16003418,1092.02282715,1009.30371094,1021.74200439,1056.61022949,929.87719727,988.48406982,1040.90917969,1110.53588867,..,..
Cyprus,CYP,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,327.18670654,395.19345093,503.2911377,531.35339355,566.50524902,631.33850098,731.29559326,896.84197998,895.4440918,935.62811279,1002.41876221,872.10748291,873.00256348,796.74243164,668.16680908,689.99023438,732.19598389,836.52368164,..,..
Cyprus,CYP,International migrant stock (% of population),SM.POP.TOTL.ZS,..,..,..,..,11.3467546528812,..,..,..,..,17.0268690794928,..,..,..,..,16.834034154295,..,..,..,..,..
Cyprus,CYP,Refugee population by country or territory of asylum,SM.POP.REFG,84,171,339,525,700,926,1194,1458,2888,3397,3498,3627,3879,5120,7062,8478,9790,11002,12311,14037
Czech Republic,CZE,GDP (current US$),NY.GDP.MKTP.CD,67808032979.5429,82196001050.7474,100090467581.268,119814434353.575,137143471328.274,156264095664.643,190183800884.018,236816485762.988,207434296805.33,209069940963.177,229562733398.948,208857719320.649,211685616592.931,209358834156.329,188033050459.881,196272068576.338,218628940951.675,248950103352.137,252498032247.163,245349489988.26
Czech Republic,CZE,GDP per capita (current US$),NY.GDP.PCAP.CD,6637.04165713981,8060.86870292424,9818.56849307488,11749.8526643577,13430.6698955613,15261.7975911138,18466.5479299216,22804.5776774507,19861.6974295256,19960.0684872157,21871.2660754128,19870.8012123403,20133.1691431353,19890.9199056648,17829.6983223668,18575.2320271915,20636.199952435,23419.7356136502,23660.1488068317,22932.2249686565
Czech Republic,CZE,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,..,0,..,0,0,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,..,..
Czech Republic,CZE,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Czech Republic,CZE,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,..,..,..,..,..,85.4778289794922,85.7760925292969,86.137077331543,87.2494125366211,87.9936599731445,88.3989562988281,88.5255432128906,89.1595687866211,89.6333618164063,89.7707138061523,90.2288589477539,90.5752105712891,..,90.6672668457031,..
Czech Republic,CZE,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,..,..,..,..,..,99.8801422119141,99.8818817138672,99.8673782348633,99.8665313720703,99.8743362426758,99.864501953125,99.8713989257813,99.8489685058594,99.8542098999023,99.849983215332,99.8392105102539,99.8783798217773,..,99.8614807128906,..
Czech Republic,CZE,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,18.8267307281494,19.3418006896973,20.0784492492676,20.7316493988037,..,20.9109001159668,..
Czech Republic,CZE,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.01726996898651,1.01429998874664,1.01259994506836,1.00547003746033,1.00723004341125,1.00880002975464,1.00705003738403,1.00634002685547,1.00645995140076,1.00234997272491,0.999260008335114,1.00086998939514,1.00463998317719,1.00285995006561,1.00706005096436,1.00721001625061,1.00648999214172,1.00498998165131,1.00761997699738,..
Czech Republic,CZE,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,388.54403687,497.74203491,640.66040039,746.32891846,852.65246582,942.11804199,1110.17663574,1449.33679199,1442.24279785,1373.9317627,1516.55541992,1387.40600586,1554.5090332,1512.92614746,1284.04675293,1321.62023926,1475.91516113,1765.58837891,..,..
Czech Republic,CZE,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,48.76959229,59.35992813,80.20001984,92.52618408,125.96869659,136.57933044,179.932724,275.44656372,246.86317444,231.81297302,247.28419495,228.30604553,257.95516968,263.70092773,228.1370697,239.49980164,269.37286377,305.38009644,..,..
Czech Republic,CZE,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,339.7744751,438.3821106,560.46038818,653.80273438,726.68377686,805.53863525,930.24395752,1173.89038086,1195.37963867,1142.11877441,1269.2713623,1159.09997559,1296.55383301,1249.22509766,1055.90966797,1082.1204834,1206.54431152,1460.20837402,..,..
Czech Republic,CZE,International migrant stock (% of population),SM.POP.TOTL.ZS,..,..,..,..,3.1526134074332,..,..,..,..,3.78604264341224,..,..,..,..,3.84222568016916,..,..,..,..,..
Czech Republic,CZE,Refugee population by country or territory of asylum,SM.POP.REFG,1217,1296,1516,1624,1803,1886,2015,2095,2299,2424,2424,2780,2966,3129,3640,3640,3640,2186,2054,1959
Denmark,DNK,GDP (current US$),NY.GDP.MKTP.CD,164791442543.375,178635163717.431,218096033517.009,251373002954.382,264467336457.17,282884947702.966,319423424509.066,353361038818.383,321241303699.006,321995279401.502,344003137611.271,327148943812.137,343584391647.927,352993631617.708,302673070846.857,313115929314.339,332121063806.391,356841216410.068,347561349210.979,356084867685.639
Denmark,DNK,GDP per capita (current US$),NY.GDP.PCAP.CD,30751.654348268,33228.6935448819,40458.7773986609,46511.5983324305,48799.8256011275,52026.9995142723,58487.0549677696,64322.0635020842,58163.2768762815,58041.3984363385,61753.647131977,58507.5080517852,61191.1937042028,62548.9847332908,53254.8563700916,54663.9983719195,57610.0981801135,61591.9288698958,59775.7350964515,61063.3164304238
